age,tenure_years,dependents,num_products,income,credit_score,is_active,has_mortgage,balance,spending_score,city,job_type,target_tier,income_per_dependent,balance_to_income,tenure_per_age
30,0.0,1,2,2133.35,562.0,0,1,533.68,63.1,San Salvador,Technician,Silver,1066.675,0.25004333872139056,0.0
61,9.3,0,3,741.36,494.0,1,0,414.83,56.5,San Miguel,Technician,Gold,741.36,0.5587989654615011,0.15000000000000002
45,4.1,0,1,677.67,608.0,1,0,400.73,62.8,Santa Ana,Technician,Gold,677.67,0.590463701062372,0.0891304347826087
71,10.2,0,3,772.35,635.0,0,1,353.58,53.2,San Salvador,Self-Employed,Gold,772.35,0.45720566367104154,0.14166666666666666
73,10.5,0,3,551.97,585.0,1,0,284.65,33.5,San Miguel,Student,Silver,551.97,0.5147657196592943,0.14189189189189189
68,8.6,0,1,707.24,539.0,0,0,170.3,61.3,San Miguel,Clerk,Silver,707.24,0.24045521292217328,0.12463768115942028
53,5.8,0,2,745.95,552.0,1,0,559.89,40.1,Santa Ana,Technician,Gold,745.95,0.7495682441930517,0.10740740740740741
43,7.5,0,2,676.12,482.0,0,0,255.0,27.6,La Libertad,Technician,Silver,676.12,0.37659499054820417,0.17045454545454544
19,0.0,1,2,2256.82,579.0,1,1,1036.85,64.4,Santa Ana,Manager,Platinum,1128.41,0.4592261562037717,0.0
54,9.7,0,3,1224.5,551.0,1,0,741.76,97.9,San Salvador,Professional,Platinum,1224.5,0.6052713178294573,0.17636363636363636
57,8.6,0,2,335.02,506.0,1,0,183.36,48.3,San Miguel,Student,Silver,335.02,0.5456818046544849,0.1482758620689655
69,5.7,1,2,1237.2,524.0,0,1,562.92,44.7,San Miguel,Professional,Gold,618.6,0.4546276853497011,0.08142857142857143
62,14.4,1,2,487.79,582.0,0,0,264.92,14.8,La Unión,Clerk,Silver,243.895,0.5419914482702183,0.22857142857142856
27,3.9,1,2,585.84,510.0,0,0,223.3,42.6,Santa Ana,Clerk,Silver,292.92,0.38051257582986847,0.1392857142857143
32,6.5,1,1,938.13,477.0,0,0,449.98,33.2,La Unión,Technician,Silver,469.065,0.47914559219703345,0.19696969696969696
35,5.2,0,1,275.15,528.0,0,0,84.33,21.3,San Miguel,Student,Silver,275.15,0.3053775122216187,0.14444444444444446
70,8.6,0,2,2527.75,562.0,1,1,2123.05,90.0,La Libertad,Professional,Platinum,2527.75,0.839565002471577,0.12112676056338027
36,5.0,1,5,873.14,583.0,0,0,367.06,51.9,San Salvador,Technician,Gold,436.57,0.4199098542567552,0.13513513513513514
48,7.1,1,3,614.63,540.0,0,0,285.19,59.0,San Salvador,Technician,Gold,307.315,0.463249029449507,0.14489795918367346
33,1.7,1,1,973.93,562.0,0,0,359.95,43.6,Sonsonate,Technician,Silver,486.965,0.3692059942765122,0.049999999999999996
57,7.7,1,3,188.71,562.0,0,0,80.23,31.3,Sonsonate,Student,Silver,94.355,0.4229086500448052,0.1327586206896552
26,0.0,0,3,2063.46,569.0,0,1,654.91,76.7,San Salvador,Professional,Platinum,2063.46,0.31723065595845884,0.0
73,14.6,0,2,2227.6,578.0,0,1,947.9,78.0,San Miguel,Manager,Platinum,2227.6,0.4253342905860181,0.19729729729729728
39,6.3,1,2,528.61,574.0,0,0,148.34,26.2,Sonsonate,Clerk,Silver,264.305,0.28009289854798813,0.1575
59,6.7,0,1,708.18,580.0,1,0,385.85,42.2,Santa Ana,Clerk,Silver,708.18,0.5440790772441412,0.11166666666666666
66,11.0,1,2,1474.98,543.0,0,1,578.07,60.4,Santa Ana,Technician,Silver,737.49,0.3916516483963198,0.16417910447761194
68,11.9,0,3,1359.85,613.0,1,0,792.16,67.3,Santa Ana,Technician,Gold,1359.85,0.5821067715031047,0.17246376811594202
25,1.3,1,1,1597.48,553.0,1,1,1042.79,52.9,Sonsonate,Professional,Gold,798.74,0.6523634953205545,0.05
63,11.4,2,4,1061.69,558.0,0,0,90.13,62.7,San Salvador,Technician,Silver,353.8966666666667,0.08481306872182856,0.178125
47,2.0,0,1,1189.5,612.0,0,0,501.74,40.3,San Salvador,Technician,Gold,1189.5,0.4214531709365813,0.041666666666666664
68,11.8,2,2,1101.69,542.0,1,1,409.18,73.8,Santa Ana,Clerk,Silver,367.23,0.3710743726704695,0.1710144927536232
38,3.1,0,2,2832.16,509.0,0,1,1468.98,76.7,San Salvador,Professional,Platinum,2832.16,0.5184952491211228,0.0794871794871795
40,6.5,1,2,1685.65,550.0,1,0,861.22,91.4,San Salvador,Technician,Gold,842.825,0.5106097886342751,0.15853658536585366
51,3.3,1,4,1541.37,558.0,0,1,791.12,51.6,Santa Ana,Technician,Gold,770.685,0.5129249142553344,0.06346153846153846
19,1.4,3,1,638.93,500.0,1,0,311.17,33.9,Santa Ana,Technician,Silver,159.7325,0.48625630928382796,0.06999999999999999
20,0.5,0,3,2508.59,564.0,1,1,1513.2,84.4,San Salvador,Manager,Platinum,2508.59,0.6029670185169689,0.023809523809523808
42,7.2,2,1,622.22,605.0,1,0,332.36,18.3,La Unión,Technician,Silver,207.40666666666667,0.5332948236577774,0.16744186046511628
58,10.1,2,3,1005.73,576.0,1,0,511.07,59.9,Sonsonate,Technician,Gold,335.24333333333334,0.5076534919988477,0.1711864406779661
25,1.7,2,2,826.55,485.0,0,0,445.15,35.8,La Libertad,Clerk,Silver,275.51666666666665,0.5379131170322035,0.06538461538461539
74,11.3,1,2,1772.63,548.0,0,1,1142.94,57.1,Santa Ana,Professional,Gold,886.315,0.6444072326246173,0.15066666666666667
53,10.1,1,1,1738.11,594.0,1,0,1277.38,66.6,La Unión,Professional,Gold,869.055,0.7345021304000323,0.18703703703703703
51,4.5,2,3,2617.45,581.0,0,0,621.05,85.8,Santa Ana,Manager,Platinum,872.4833333333332,0.23718230250720845,0.08653846153846154
42,7.1,1,5,716.76,491.0,1,1,371.81,61.0,San Salvador,Technician,Gold,358.38,0.5180143780650914,0.16511627906976745
57,5.6,1,3,781.7,587.0,0,1,290.17,39.1,San Miguel,Technician,Gold,390.85,0.37072952599974446,0.09655172413793103
25,3.0,0,1,1030.92,585.0,0,1,547.71,24.2,San Salvador,Technician,Gold,1030.92,0.5307678889836421,0.11538461538461539
49,5.7,1,2,629.33,558.0,1,0,460.5,47.9,La Unión,Technician,Silver,314.665,0.7305697015848841,0.114
69,10.3,0,4,615.05,633.0,1,0,434.75,62.9,La Unión,Clerk,Silver,615.05,0.7057057057057058,0.14714285714285716
66,12.5,1,1,1313.94,504.0,0,0,614.61,47.6,San Miguel,Self-Employed,Gold,656.97,0.4674053568984136,0.1865671641791045
61,8.4,0,1,984.65,602.0,0,1,227.35,38.3,San Miguel,Self-Employed,Gold,984.65,0.2306599705777913,0.13548387096774195
74,13.4,1,1,2611.88,586.0,1,0,2224.9,83.1,San Salvador,Self-Employed,Platinum,1305.94,0.8515125072716696,0.17866666666666667
69,8.6,0,4,793.74,561.0,1,0,421.9,47.0,San Salvador,Technician,Gold,793.74,0.5308654402697738,0.12285714285714285
45,5.0,0,2,1090.25,593.0,0,0,548.74,43.9,San Salvador,Technician,Gold,1090.25,0.5028545246277205,0.10869565217391304
54,8.7,0,2,669.39,544.0,0,0,319.6,37.5,San Miguel,Clerk,Silver,669.39,0.4767374215009174,0.15818181818181817
21,0.0,2,2,2170.9,529.0,0,1,1052.36,66.7,La Libertad,Professional,Gold,723.6333333333333,0.48453427874211513,0.0
51,8.8,0,4,2251.97,549.0,0,0,897.08,61.5,San Salvador,Manager,Platinum,2251.97,0.3981766290718474,0.16923076923076924
66,6.2,1,1,327.31,511.0,0,0,128.68,0.0,San Salvador,Student,Silver,163.655,0.39194663580152905,0.09253731343283582
56,9.0,0,2,1559.44,570.0,0,1,449.75,59.8,San Salvador,Professional,Platinum,1559.44,0.2882199892338058,0.15789473684210525
69,5.7,0,2,461.22,534.0,1,0,280.98,44.5,Santa Ana,Clerk,Silver,461.22,0.6078923456362771,0.08142857142857143
56,6.2,2,2,1905.14,521.0,1,1,1044.74,67.8,San Salvador,Manager,Platinum,635.0466666666667,0.5480919554702173,0.10877192982456141
57,7.2,0,2,1615.72,609.0,1,0,666.91,57.9,Santa Ana,Manager,Platinum,1615.72,0.4125080409718442,0.12413793103448276
63,10.9,0,2,2540.2,636.0,1,0,1339.57,84.0,San Salvador,Professional,Platinum,2540.2,0.5271407209192508,0.1703125
53,8.8,0,2,2137.77,567.0,1,0,965.63,82.3,San Salvador,Professional,Platinum,2137.77,0.4514884723462551,0.16296296296296298
61,11.3,2,3,1445.74,585.0,0,1,714.85,52.5,San Miguel,Technician,Gold,481.91333333333336,0.4941108976042689,0.18225806451612905
19,3.4,2,2,1028.91,558.0,1,0,420.51,52.5,Santa Ana,Technician,Gold,342.97,0.4082978124302123,0.16999999999999998
45,3.9,1,1,1519.69,616.0,1,1,818.88,73.7,San Miguel,Manager,Platinum,759.845,0.5384923948996837,0.08478260869565217
65,8.6,1,4,2020.46,601.0,1,0,1263.06,78.3,San Miguel,Manager,Platinum,1010.23,0.6248256210857499,0.1303030303030303
61,8.4,0,4,1273.14,551.0,0,0,467.12,57.7,San Salvador,Self-Employed,Gold,1273.14,0.36661591347889555,0.13548387096774195
65,10.8,1,2,516.85,573.0,0,1,194.46,26.3,La Unión,Technician,Silver,258.425,0.37551414502269,0.16363636363636364
72,11.7,1,5,609.46,579.0,1,0,368.63,86.1,Santa Ana,Clerk,Silver,304.73,0.6038561085083379,0.1602739726027397
67,12.8,0,2,235.37,663.0,0,0,76.5,38.3,Santa Ana,Student,Silver,235.37,0.32364513263104455,0.18823529411764706
45,5.1,1,3,2059.1,598.0,1,0,1662.56,72.9,San Miguel,Technician,Silver,1029.55,0.8070287850104364,0.1108695652173913
49,6.1,2,1,1014.82,490.0,1,0,540.0,34.5,Santa Ana,Professional,Silver,338.27333333333337,0.5315902423657735,0.122
34,1.8,3,3,662.73,487.0,0,0,314.63,53.9,San Salvador,Clerk,Silver,165.6825,0.47403311587543123,0.05142857142857143
42,3.8,0,2,1874.09,541.0,1,1,1358.33,73.3,La Libertad,Manager,Platinum,1874.09,0.7244078950877024,0.08837209302325581
37,0.6,0,3,773.13,550.0,1,0,425.93,52.7,San Salvador,Technician,Gold,773.13,0.5502047459728986,0.015789473684210527
68,11.1,0,3,1552.95,592.0,1,1,1147.39,65.2,San Salvador,Professional,Platinum,1552.95,0.738369960423437,0.1608695652173913
50,3.8,3,1,687.2,556.0,1,0,358.16,32.3,San Salvador,Clerk,Silver,171.8,0.5204301075268817,0.07450980392156863
27,1.5,1,2,1362.83,509.0,0,0,418.84,55.1,La Unión,Clerk,Silver,681.415,0.30710572432047983,0.05357142857142857
42,6.6,1,1,1255.26,558.0,1,0,798.6,47.0,San Miguel,Technician,Gold,627.63,0.6356964322672058,0.15348837209302324
18,0.0,3,3,1177.02,477.0,0,0,402.76,37.2,Sonsonate,Technician,Silver,294.255,0.3418957233323713,0.0
55,6.7,2,3,565.24,501.0,1,1,166.86,61.3,La Unión,Clerk,Silver,188.41333333333333,0.2946807007629274,0.11964285714285715
68,10.5,3,4,395.46,576.0,0,0,173.38,43.7,La Libertad,Student,Silver,98.865,0.43732028451798416,0.15217391304347827
38,3.6,2,1,350.72,585.0,1,0,212.31,45.3,San Salvador,Student,Silver,116.90666666666668,0.6036335721596724,0.09230769230769231
72,10.9,0,2,662.83,563.0,0,0,274.56,35.0,Santa Ana,Technician,Silver,662.83,0.4135998674359399,0.14931506849315068
19,0.9,3,3,626.67,552.0,0,0,162.31,34.2,Sonsonate,Technician,Silver,156.6675,0.2585912979750506,0.045
49,5.7,1,1,961.57,605.0,0,0,678.66,34.4,San Salvador,Professional,Gold,480.785,0.7050500223360379,0.114
68,9.5,1,2,745.14,581.0,0,1,385.59,33.1,San Miguel,Clerk,Silver,372.57,0.516779692819042,0.13768115942028986
64,5.2,0,1,298.17,511.0,1,0,258.35,36.9,Santa Ana,Student,Silver,298.17,0.8635558378179631,0.08
74,9.9,3,2,1378.05,526.0,0,1,627.9,62.9,San Salvador,Self-Employed,Gold,344.5125,0.45531344041187777,0.132
42,3.7,2,4,850.33,535.0,1,0,706.23,54.7,La Libertad,Clerk,Silver,283.4433333333333,0.8295608048582805,0.08604651162790698
51,6.7,3,2,599.09,553.0,0,0,225.89,52.7,San Salvador,Clerk,Silver,149.7725,0.37642686930293784,0.12884615384615386
44,2.3,2,2,1115.14,583.0,0,0,584.45,34.4,San Salvador,Professional,Platinum,371.71333333333337,0.523635027863888,0.05111111111111111
26,3.8,1,2,547.25,550.0,0,0,234.13,32.4,Sonsonate,Clerk,Silver,273.625,0.42704970360237116,0.14074074074074072
46,6.5,1,4,2347.09,539.0,0,0,683.57,88.6,San Salvador,Manager,Platinum,1173.545,0.29111746142609524,0.13829787234042554
18,0.0,1,1,1918.5,586.0,1,0,942.84,70.0,La Libertad,Professional,Platinum,959.25,0.49119041417035686,0.0
39,3.7,0,2,660.76,611.0,0,0,329.83,29.0,Santa Ana,Clerk,Silver,660.76,0.4984133220502901,0.0925
28,3.4,3,2,1081.9,537.0,1,0,560.39,55.4,San Salvador,Clerk,Silver,270.475,0.5174900729522578,0.11724137931034483
52,8.7,0,1,486.31,524.0,0,0,44.52,35.8,Santa Ana,Technician,Silver,486.31,0.09135868338429337,0.1641509433962264
31,3.0,2,1,2672.19,597.0,0,0,1736.68,74.4,La Libertad,Technician,Gold,890.73,0.649665755146473,0.09375
46,10.5,2,3,2015.52,595.0,0,0,923.36,73.3,San Miguel,Manager,Platinum,671.84,0.45789776446551483,0.22340425531914893
46,10.4,2,3,2224.06,623.0,0,1,473.84,63.8,San Miguel,Manager,Platinum,741.3533333333334,0.2129560551176148,0.22127659574468087
38,7.9,2,2,714.7,450.0,0,0,458.7,35.0,La Libertad,Technician,Silver,238.23333333333335,0.6409109962274695,0.20256410256410257
51,2.3,2,5,2489.9,564.0,0,0,1159.05,72.0,La Libertad,Manager,Platinum,829.9666666666667,0.46531374202095627,0.044230769230769226
64,7.6,2,1,1064.2,566.0,0,0,674.26,37.1,San Miguel,Technician,Gold,354.73333333333335,0.6329891100262861,0.11692307692307692
48,9.2,0,3,704.32,520.0,0,0,401.57,13.8,Santa Ana,Clerk,Silver,704.32,0.5693444110474678,0.1877551020408163
26,0.0,1,2,756.46,503.0,0,1,201.32,48.8,La Libertad,Self-Employed,Silver,378.23,0.2657830116441792,0.0
55,10.2,1,3,832.61,533.0,1,0,346.8,57.0,San Salvador,Clerk,Gold,416.305,0.41602188073559576,0.18214285714285713
57,10.3,0,1,1490.27,518.0,1,0,910.67,55.4,San Salvador,Professional,Platinum,1490.27,0.6106674177043727,0.17758620689655175
65,8.5,0,3,1143.73,573.0,0,0,338.29,46.2,San Miguel,Technician,Gold,1143.73,0.29551946747267915,0.12878787878787878
29,4.8,2,4,1250.07,500.0,0,0,390.35,52.9,La Libertad,Professional,Silver,416.69,0.31201291694309674,0.16
27,1.3,0,1,2346.54,543.0,1,0,1604.1,69.4,San Salvador,Manager,Platinum,2346.54,0.6833110404934527,0.04642857142857143
21,0.0,0,3,380.63,489.0,0,0,157.36,26.0,Santa Ana,Student,Silver,380.63,0.4123365563503918,0.0
61,7.6,0,4,254.02,500.0,1,0,158.5,39.0,La Libertad,Student,Silver,254.02,0.6215198807936633,0.12258064516129032
28,0.0,0,3,1097.38,543.0,1,0,495.83,65.4,San Salvador,Professional,Platinum,1097.38,0.4514193630619639,0.0
63,11.9,1,5,820.16,484.0,0,0,390.03,40.9,La Libertad,Technician,Silver,410.08,0.4749744264211603,0.1859375
62,11.2,0,4,1665.24,488.0,0,1,644.81,52.0,San Salvador,Professional,Gold,1665.24,0.3869850681774534,0.17777777777777776
22,1.9,1,2,1240.88,591.0,1,0,704.43,81.6,La Unión,Technician,Silver,620.44,0.5672287177505072,0.08260869565217391
51,8.1,1,3,1238.23,517.0,0,0,543.53,52.6,San Salvador,Professional,Gold,619.115,0.4386030034779661,0.15576923076923077
21,0.3,4,1,1542.16,599.0,1,0,665.26,58.3,Sonsonate,Manager,Silver,308.432,0.43110241322999554,0.013636363636363636
18,0.0,2,4,949.62,518.0,0,0,171.64,47.0,Sonsonate,Technician,Silver,316.54,0.18055584776251288,0.0
59,7.7,0,2,1568.4,527.0,0,1,388.42,45.8,San Miguel,Manager,Platinum,1568.4,0.2474958582897923,0.12833333333333333
25,0.0,0,3,661.96,570.0,0,0,351.37,53.2,San Salvador,Technician,Gold,661.96,0.5300018100639555,0.0
57,7.8,0,2,1282.56,569.0,1,0,739.36,56.1,Sonsonate,Self-Employed,Gold,1282.56,0.5760229362086696,0.13448275862068965
44,4.1,0,2,1013.89,561.0,0,0,270.59,57.1,Santa Ana,Professional,Gold,1013.89,0.26662002778626254,0.0911111111111111
31,2.4,0,3,1273.38,571.0,0,0,334.09,64.6,La Libertad,Technician,Gold,1273.38,0.2621588537171016,0.075
24,3.8,2,3,860.63,513.0,1,0,512.3,64.9,Sonsonate,Self-Employed,Silver,286.87666666666667,0.5945707554286642,0.152
63,7.1,0,5,973.35,517.0,0,0,215.24,58.9,San Salvador,Clerk,Gold,973.35,0.22090624518910043,0.1109375
64,9.6,0,2,811.65,567.0,1,0,553.62,69.9,San Salvador,Clerk,Gold,811.65,0.6812526918107427,0.14769230769230768
60,6.8,0,2,971.95,596.0,0,0,230.54,55.7,San Salvador,Self-Employed,Platinum,971.95,0.2369494835294722,0.11147540983606558
56,6.4,2,2,335.31,528.0,0,1,84.93,15.0,La Libertad,Student,Silver,111.77,0.2525348636674497,0.11228070175438597
63,8.4,1,2,2446.69,618.0,0,0,989.94,59.7,Sonsonate,Professional,Gold,1223.345,0.4044384705579547,0.13125
49,7.8,1,1,777.25,548.0,1,0,422.74,24.0,La Libertad,Technician,Gold,388.625,0.5431930613556055,0.156
67,8.4,2,1,1482.5,570.0,0,1,280.0,52.1,Sonsonate,Clerk,Silver,494.1666666666667,0.1887428378833839,0.12352941176470589
25,1.2,0,2,1789.04,543.0,0,1,692.08,51.8,San Miguel,Manager,Platinum,1789.04,0.3866282317713571,0.04615384615384615
43,2.3,1,2,350.28,534.0,0,0,29.28,49.6,Santa Ana,Student,Silver,175.14,0.0833523115463448,0.05227272727272727
34,4.9,0,1,727.24,495.0,0,0,269.74,26.7,San Miguel,Clerk,Silver,727.24,0.37039986817532683,0.14
37,4.8,2,3,957.57,490.0,0,0,154.59,47.2,San Miguel,Clerk,Gold,319.19,0.16127147730473518,0.12631578947368421
58,6.7,1,1,977.19,580.0,1,0,457.41,50.8,San Salvador,Clerk,Gold,488.595,0.46760854230773163,0.1135593220338983
35,0.9,0,3,835.93,581.0,0,0,359.87,47.0,La Unión,Professional,Gold,835.93,0.4299881710537321,0.025
73,10.9,0,3,1748.84,569.0,1,0,789.59,71.4,Santa Ana,Manager,Platinum,1748.84,0.4512355415352261,0.1472972972972973
31,0.7,3,1,234.25,611.0,0,0,48.69,7.6,Santa Ana,Student,Silver,58.5625,0.20697130712008502,0.021875
59,10.5,0,3,1782.13,605.0,0,0,500.27,66.3,San Salvador,Professional,Platinum,1782.13,0.28055722241227504,0.175
45,0.9,0,3,3043.1,549.0,1,1,1390.32,98.8,San Salvador,Manager,Platinum,3043.1,0.4567261259485562,0.01956521739130435
58,8.0,0,2,1795.41,541.0,0,0,415.59,58.7,San Salvador,Self-Employed,Gold,1795.41,0.23134473755991114,0.13559322033898305
51,6.8,1,1,1116.9,542.0,0,0,507.49,33.9,Santa Ana,Self-Employed,Gold,558.45,0.45396726004114857,0.13076923076923078
53,7.6,0,1,1350.4,651.0,0,0,504.2,55.1,La Libertad,Technician,Gold,1350.4,0.37309456859553053,0.14074074074074072
30,3.4,1,1,1931.3,585.0,1,0,886.85,75.3,La Unión,Professional,Gold,965.65,0.45896082388863013,0.10967741935483871
63,9.0,3,5,404.21,538.0,0,0,107.72,47.9,San Miguel,Student,Silver,101.0525,0.26583746699242367,0.140625
66,7.7,3,4,1941.54,546.0,0,0,830.47,62.7,San Salvador,Professional,Gold,485.385,0.42751758007557117,0.11492537313432837
73,11.0,2,1,936.95,545.0,0,0,441.31,33.6,San Salvador,Clerk,Silver,312.31666666666666,0.4705048243509782,0.14864864864864866
24,1.6,2,2,1497.51,501.0,1,0,756.27,57.6,San Miguel,Professional,Gold,499.17,0.5046813167746628,0.064
47,7.4,4,2,2414.87,591.0,0,1,588.99,64.6,La Libertad,Manager,Platinum,482.974,0.24380037005302438,0.15416666666666667
23,4.4,0,1,2266.11,599.0,0,0,1098.97,66.6,San Miguel,Technician,Silver,2266.11,0.48474489548367744,0.18333333333333335
34,0.6,1,1,1109.91,457.0,1,0,590.45,43.2,La Unión,Professional,Silver,554.955,0.5315012017175109,0.017142857142857144
66,5.6,2,2,1420.99,602.0,0,0,697.85,58.3,La Libertad,Technician,Silver,473.66333333333336,0.4907559124888361,0.0835820895522388
64,7.8,0,1,640.46,501.0,0,0,64.64,46.5,Sonsonate,Technician,Silver,640.46,0.10077011816792941,0.12
35,3.6,3,1,875.68,624.0,1,0,664.74,60.5,La Libertad,Clerk,Silver,218.92,0.758247022858968,0.1
24,3.1,0,2,642.02,490.0,0,0,318.47,31.7,Sonsonate,Clerk,Silver,642.02,0.49527230879288364,0.124
23,0.0,0,2,1665.72,600.0,1,0,895.01,66.3,Sonsonate,Professional,Gold,1665.72,0.5369888163578765,0.0
22,1.1,3,2,879.58,573.0,0,0,394.85,39.1,Sonsonate,Technician,Silver,219.895,0.4483976470053828,0.04782608695652174
27,2.3,1,2,784.54,582.0,1,0,456.08,38.6,Sonsonate,Professional,Silver,392.27,0.5805942409043461,0.08214285714285714
24,0.0,0,3,283.94,519.0,0,0,111.93,28.2,La Libertad,Student,Silver,283.94,0.39281954095599075,0.0
73,10.8,1,3,1241.05,623.0,0,1,491.9,60.7,San Miguel,Professional,Gold,620.525,0.39603880681132,0.14594594594594595
67,9.8,1,3,840.08,596.0,1,0,490.13,67.7,Santa Ana,Technician,Gold,420.04,0.5827388595615162,0.14411764705882354
48,7.0,0,4,1429.69,653.0,1,0,648.74,75.4,La Libertad,Technician,Gold,1429.69,0.4534455402637888,0.14285714285714285
64,7.8,0,1,1059.1,615.0,0,0,175.73,43.3,San Miguel,Technician,Silver,1059.1,0.16576738043580794,0.12
50,9.1,0,2,622.41,566.0,0,0,291.47,29.9,San Miguel,Clerk,Gold,622.41,0.46754142538618254,0.1784313725490196
62,8.3,0,1,901.11,549.0,1,0,346.22,52.0,Santa Ana,Technician,Gold,901.11,0.3837891166265755,0.13174603174603175
73,12.5,1,2,1645.38,617.0,0,0,96.58,34.4,Sonsonate,Professional,Gold,822.69,0.05866203428127163,0.16891891891891891
53,8.8,1,1,791.18,593.0,1,0,417.87,45.9,San Miguel,Clerk,Silver,395.59,0.5274937514201318,0.16296296296296298
21,1.2,0,1,631.54,568.0,0,0,295.58,22.1,Sonsonate,Clerk,Silver,631.54,0.4672906061276757,0.05454545454545454
34,0.6,1,1,297.33,570.0,1,0,163.57,28.5,La Libertad,Technician,Silver,148.665,0.5482854557034157,0.017142857142857144
62,9.7,1,1,543.62,501.0,0,0,208.63,17.8,Santa Ana,Clerk,Silver,271.81,0.3830744372222834,0.15396825396825395
30,0.0,0,4,1367.95,523.0,1,0,573.03,70.4,San Salvador,Professional,Gold,1367.95,0.4185908908287373,0.0
68,11.1,0,2,752.82,561.0,1,0,336.97,63.4,Sonsonate,Technician,Silver,752.82,0.4470165291448887,0.1608695652173913
23,0.9,1,2,919.08,610.0,0,0,352.53,41.8,San Salvador,Clerk,Gold,459.54,0.38315146508999215,0.0375
64,11.5,1,2,412.23,525.0,1,0,245.19,40.8,Santa Ana,Clerk,Silver,206.115,0.5933499503908235,0.17692307692307693
70,11.9,0,2,788.65,557.0,0,0,432.41,41.6,San Miguel,Technician,Gold,788.65,0.5475970366618123,0.1676056338028169
45,4.6,1,4,1312.53,566.0,0,1,490.25,56.2,San Salvador,Self-Employed,Platinum,656.265,0.3732309121222964,0.09999999999999999
21,1.2,0,2,506.2,511.0,0,0,121.52,8.8,La Libertad,Technician,Gold,506.2,0.23958990536277602,0.05454545454545454
33,0.0,3,2,675.07,596.0,0,0,450.53,19.3,Sonsonate,Clerk,Silver,168.7675,0.6663954915911073,0.0
66,7.1,2,3,3295.1,565.0,0,1,1376.63,100.0,San Salvador,Manager,Platinum,1098.3666666666666,0.41765419738478815,0.10597014925373134
42,5.3,0,2,1847.15,591.0,1,1,1299.52,58.4,San Salvador,Manager,Platinum,1847.15,0.7031463896328761,0.12325581395348836
18,0.1,2,2,594.72,561.0,0,1,113.01,29.5,San Miguel,Clerk,Silver,198.24,0.18970321627610287,0.005263157894736842
37,1.3,0,2,1271.15,635.0,0,1,651.21,64.7,San Salvador,Technician,Gold,1271.15,0.5118971819360925,0.034210526315789476
72,9.7,0,3,2010.55,613.0,0,0,1325.49,48.7,Santa Ana,Manager,Platinum,2010.55,0.6589396236732867,0.1328767123287671
39,3.2,1,1,4391.8,580.0,1,1,2115.03,100.0,San Salvador,Manager,Platinum,2195.9,0.4814765070114733,0.08
22,0.0,1,3,1737.39,557.0,1,0,620.09,82.8,Santa Ana,Self-Employed,Gold,868.695,0.35670361656475247,0.0
48,5.1,0,2,1137.76,569.0,1,0,526.48,50.0,San Salvador,Clerk,Silver,1137.76,0.4623274438863325,0.10408163265306122
72,8.6,1,3,930.25,541.0,0,0,418.77,62.4,San Salvador,Clerk,Silver,465.125,0.4496859060402684,0.1178082191780822
43,6.8,1,3,1570.31,562.0,1,0,824.63,72.9,La Libertad,Professional,Platinum,785.155,0.5248041443127073,0.15454545454545454
39,1.8,0,5,1379.58,524.0,1,0,924.69,69.9,San Salvador,Technician,Gold,1379.58,0.6697837140911791,0.045
39,4.0,1,3,3535.45,626.0,0,1,1221.5,90.3,San Salvador,Manager,Platinum,1767.725,0.3454028757652448,0.1
37,3.5,1,3,933.02,539.0,0,0,231.14,30.7,Santa Ana,Clerk,Silver,466.51,0.24746793430547526,0.09210526315789473
27,0.0,0,3,1210.15,531.0,0,1,482.77,52.1,Santa Ana,Professional,Silver,1210.15,0.398604631961359,0.0
57,7.5,0,2,2302.04,571.0,1,1,1026.64,83.9,San Salvador,Professional,Platinum,2302.04,0.4457760177851883,0.12931034482758622
72,9.0,0,2,1056.07,594.0,1,0,487.98,45.1,Santa Ana,Technician,Gold,1056.07,0.46163451805462274,0.1232876712328767
67,8.6,0,2,528.94,542.0,0,0,181.11,31.9,San Miguel,Technician,Silver,528.94,0.34175567045325883,0.1264705882352941
44,4.3,0,3,394.89,559.0,0,0,229.32,41.9,Santa Ana,Student,Silver,394.89,0.5792518123721235,0.09555555555555555
39,2.1,2,5,880.37,527.0,0,0,436.5,53.1,San Miguel,Technician,Gold,293.45666666666665,0.4952517104053916,0.052500000000000005
22,0.0,1,1,548.19,486.0,0,0,188.25,25.5,La Unión,Clerk,Silver,274.095,0.342777545111892,0.0
46,7.2,1,3,709.43,554.0,0,0,268.35,42.4,San Miguel,Technician,Silver,354.715,0.3777289810396521,0.15319148936170213
61,5.9,0,3,898.03,543.0,0,0,563.73,48.7,San Miguel,Technician,Silver,898.03,0.627042479116381,0.09516129032258065
26,1.6,3,2,687.33,560.0,0,0,332.14,40.1,San Miguel,Clerk,Silver,171.8325,0.48253018174422146,0.05925925925925926
67,11.1,0,4,503.47,581.0,0,0,141.5,62.1,La Unión,Clerk,Silver,503.47,0.28049239796221775,0.16323529411764706
65,9.9,0,2,1583.22,601.0,1,0,1069.84,66.2,La Libertad,Manager,Platinum,1583.22,0.6753102473141356,0.15
54,7.5,0,2,1384.5,653.0,0,0,695.17,57.7,Santa Ana,Professional,Gold,1384.5,0.501746661854926,0.13636363636363635
54,4.2,1,2,976.53,532.0,1,0,735.7,40.2,San Salvador,Technician,Gold,488.265,0.7526111730586275,0.07636363636363637
